smiles,molecular_weight,logp,hbd,hba,passes_lipinski,disease_area
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,427.53,4.107,1,6,True,diabetes
CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,296.33,3.064,1,3,True,diabetes
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,334.17,2.889,2,3,True,diabetes
Clc1ccc2nsnc2c1NC1=NCCN1,253.72,1.716,2,6,True,diabetes
C=CC(N)CCC(=O)O,129.16,0.365,2,2,True,diabetes
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,365.41,0.024,4,6,True,diabetes
C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1,302.37,3.566,4,4,True,diabetes
CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,307.48,3.204,3,3,True,diabetes
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,411.57,3.492,1,6,True,diabetes
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,343.47,3.485,1,4,True,diabetes
Cc1cccc(C)c1NC(=O)C1CCCCN1C,246.35,2.726,1,2,True,diabetes
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,386.59,4.901,0,4,True,diabetes
NNCCc1ccccc1,136.2,0.692,2,2,True,diabetes
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,267.25,-1.98,4,8,True,diabetes
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,288.43,3.879,1,2,True,diabetes
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,404.5,2.352,2,6,True,diabetes
Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,337.94,4.752,1,2,True,diabetes
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,284.38,2.17,2,5,True,diabetes
NC(=O)OCC(COC(N)=O)c1ccccc1,238.24,0.961,2,4,True,diabetes
CCN1C(=O)NC(c2ccccc2)C1=O,204.23,1.299,1,2,True,diabetes
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,298.3,2.745,2,5,True,diabetes
C=CCOc1ccc(CC(=O)O)cc1Cl,226.66,2.532,1,2,True,diabetes
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,288.44,3.897,1,2,True,diabetes
O=N[O-].[Na+],69.0,-2.745,0,3,True,diabetes
CCC1(C)OC(=O)N(C)C1=O,157.17,0.764,0,3,True,diabetes
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,311.47,3.962,1,2,True,diabetes
CCC1(c2ccccc2)CCC(=O)NC1=O,217.27,1.771,1,2,True,diabetes
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,225.16,0.974,0,6,True,diabetes
CC[N+](C)(C)c1cccc(O)c1,166.24,1.979,1,1,True,diabetes
NC1=NCC2c3ccccc3Cc3ccccc3N12,249.32,2.467,1,3,True,diabetes
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,379.44,3.678,1,3,True,diabetes
CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,432.5,3.412,1,5,True,diabetes
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,314.37,2.255,2,4,True,diabetes
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,294.36,2.408,1,2,True,diabetes
CCCCOc1ccc(CC(=O)NO)cc1,223.27,1.913,2,3,True,diabetes
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,334.42,2.298,2,3,True,diabetes
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,378.43,3.516,1,5,True,diabetes
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,448.39,4.859,1,4,True,diabetes
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,313.79,3.429,1,4,True,diabetes
CN(C)C(=O)Oc1ccc[n+](C)c1,181.21,0.571,0,2,True,diabetes
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,497.5,1.02,5,10,True,diabetes
C[N+](C)(C)CC(=O)O,118.16,-0.223,1,1,True,diabetes
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,263.38,2.733,2,3,True,diabetes
O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O,322.15,-0.122,5,4,True,diabetes
CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,390.36,-2.435,5,10,True,diabetes
CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,246.35,1.771,1,2,True,diabetes
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,405.45,0.876,2,6,True,diabetes
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,285.43,3.883,1,2,True,diabetes
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,309.49,4.402,0,3,True,diabetes
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],356.38,-3.47,1,5,True,diabetes
CC[N+](C)(C)c1cccc(O)c1.[Cl-],201.7,-1.017,1,1,True,diabetes
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,296.2,-0.804,3,5,True,diabetes
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,393.96,3.765,1,4,True,diabetes
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],418.3,-2.472,0,0,True,diabetes
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,409.43,4.888,2,3,True,diabetes
CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,352.47,3.409,3,4,True,diabetes
NC(=O)c1cccnc1,122.13,0.181,1,2,True,diabetes
O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,337.46,4.499,2,2,True,diabetes
NC1=NCC(c2ccccc2)O1,162.19,1.073,1,3,True,diabetes
OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,163.17,-2.967,5,5,True,diabetes
COC(=O)c1ccccc1O,152.15,1.179,1,3,True,diabetes
[I-].[K+],166.0,-5.992,0,0,True,diabetes
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,424.53,2.44,4,6,True,diabetes
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,348.43,2.53,3,5,True,diabetes
C[N+](C)(C)C[C@H](O)CC(=O)[O-],161.2,-1.806,1,3,True,diabetes
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,402.49,2.128,2,6,True,diabetes
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,404.93,4.752,0,4,True,diabetes
C[Se]CC[C@H](N)C(=O)O,196.11,-0.041,2,2,True,diabetes
CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,245.33,2.355,2,3,True,diabetes
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,298.43,3.493,1,2,True,diabetes
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,498.58,2.584,2,7,True,diabetes
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,332.35,-2.926,5,9,True,diabetes
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,416.52,2.383,2,5,True,diabetes
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,441.53,-0.414,4,5,True,diabetes
Nc1ccc(C(=O)O)c(O)c1,153.14,0.673,3,3,True,diabetes
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,344.5,4.84,0,3,True,diabetes
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,367.88,2.088,2,5,True,diabetes
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,310.83,4.019,1,2,True,diabetes
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,297.42,4.631,1,3,True,diabetes
NC1=NC(=O)C(c2ccccc2)O1,176.17,0.599,1,3,True,diabetes
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,317.43,3.238,0,4,True,diabetes
OO,34.01,0.017,2,2,True,diabetes
CC(=O)OCC[N+](C)(C)C.[Cl-],181.66,-2.74,0,2,True,diabetes
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,287.36,1.923,2,3,True,diabetes
O=P(O)(O)O,97.99,-0.929,3,1,True,diabetes
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,258.49,3.52,0,0,True,diabetes
N=C(N)NS(=O)(=O)c1ccc(N)cc1,214.25,-0.559,4,4,True,diabetes
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,270.34,1.23,2,6,True,diabetes
CN(C)CCC(c1ccccc1)c1ccccn1,240.35,3.165,0,2,True,diabetes
CCCNC(C)C(=O)Nc1ccccc1C,220.32,2.322,2,2,True,diabetes
CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,294.4,2.556,1,5,True,diabetes
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,294.39,2.556,1,5,True,diabetes
CC(CNC1CCCCC1)OC(=O)c1ccccc1,261.37,3.154,1,3,True,diabetes
CCCCOc1ccc(OCCCN2CCOCC2)cc1,293.41,2.967,0,4,True,diabetes
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,308.42,2.946,1,5,True,diabetes
CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,443.64,3.471,0,5,True,diabetes
CCCCOC(=O)c1ccc(N)cc1,193.25,2.226,1,3,True,diabetes
Cl.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,367.81,2.005,2,4,True,diabetes
CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,262.22,0.843,1,5,True,diabetes
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,378.41,0.486,3,5,True,diabetes
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,301.73,4.336,1,3,True,diabetes
CNC[C@H](O)c1cccc(O)c1,167.21,0.645,3,3,True,diabetes
CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,259.35,2.568,1,2,True,diabetes
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,359.45,2.989,1,5,True,diabetes
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,247.28,0.534,0,5,True,diabetes
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,388.82,1.568,0,7,True,diabetes
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],372.49,-3.47,1,5,True,diabetes
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,348.45,4.015,1,3,True,diabetes
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,324.38,3.493,1,3,True,diabetes
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,312.41,1.285,2,5,True,diabetes
CC(C)Cc1ccc(CC(=O)O)cc1,192.26,2.512,1,1,True,diabetes
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,357.49,3.343,1,4,True,diabetes
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12.[Na+],497.51,-3.39,4,8,True,diabetes
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,260.33,2.023,2,4,True,diabetes
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,405.5,1.235,4,5,True,diabetes
O=C(O)CCCCCCCC(=O)O,188.22,1.886,2,2,True,diabetes
O=C(OCc1ccccc1)c1ccccc1,212.25,3.044,0,2,True,diabetes
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],448.4,1.735,0,3,True,diabetes
CN(C)CCN(Cc1ccccc1)c1ccccn1,255.37,2.65,0,3,True,diabetes
Nc1ccc(/N=N/c2ccccc2)c(N)n1,213.24,2.661,2,5,True,diabetes
NC(=O)NS(=O)(=O)c1ccc(N)cc1,215.23,-0.374,3,4,True,diabetes
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,276.32,1.387,2,4,True,diabetes
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,392.5,3.41,1,5,True,diabetes
FC(F)OC(Cl)C(F)(F)F,184.49,2.353,0,1,True,diabetes
N#N,28.01,0.03,0,2,True,diabetes
FC(F)OC(F)(F)C(F)Cl,184.49,2.353,0,1,True,diabetes
O=C(O)CC(O)(CC(=O)O)C(=O)O,192.12,-1.248,4,4,True,diabetes
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,415.57,4.107,4,5,True,diabetes
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,372.81,3.142,3,6,True,diabetes
c1ccc2c(c1)CCCC2C1=NCCN1,200.28,2.108,1,2,True,diabetes
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,240.43,2.638,0,0,True,diabetes
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,317.22,2.448,1,4,True,diabetes
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,410.61,3.775,2,4,True,diabetes
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,335.47,2.069,2,3,True,diabetes
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,243.31,1.343,3,2,True,diabetes
CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],254.22,-3.289,1,3,True,diabetes
CC(C)Cn1cnc2c(N)nc3ccccc3c21,240.31,2.823,1,3,True,diabetes
O=C(O)c1cc(-c2ccccc2)nc2ccccc12,249.27,3.6,1,2,True,diabetes
CC[C@@H](C(N)=O)N1CCCC1=O,170.21,-0.127,1,2,True,diabetes
Clc1cc(Cl)c(OCC#CI)cc1Cl,361.39,4.422,0,1,True,diabetes
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,291.44,3.472,2,3,True,diabetes
CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,309.41,2.275,2,5,True,diabetes
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,324.42,3.173,1,4,True,diabetes
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,242.27,3.667,1,2,True,diabetes
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,324.42,3.173,1,4,True,diabetes
CCN(CC)CCOc1ccc2nc(N(C)C)sc2c1.Cl.Cl,366.36,3.927,0,5,True,diabetes
N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1,280.33,2.131,5,3,True,diabetes
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,315.48,4.266,1,3,True,diabetes
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,265.36,2.695,1,3,True,diabetes
Cc1cn[nH]c1,82.11,0.718,1,1,True,diabetes
O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,191.14,-1.278,1,6,True,diabetes
CC(S)C(=O)NCC(=O)O,163.2,-0.495,3,3,True,diabetes
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,273.72,4.163,2,1,True,diabetes
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,279.38,2.984,0,4,True,diabetes
CNNCc1ccc(C(=O)NC(C)C)cc1,221.3,1.049,3,3,True,diabetes
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,273.24,2.545,2,5,True,diabetes
CC1OC2(CS1)CN1CCC2CC1,199.32,1.56,0,3,True,diabetes
NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,325.37,0.598,4,7,True,diabetes
O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],329.23,2.735,0,5,True,diabetes
N=C(N)NC(=N)NCCc1ccccc1,205.27,0.237,5,2,True,diabetes
Nc1ccncc1N,109.13,0.246,2,3,True,diabetes
COC(F)(F)C(Cl)Cl,164.97,2.029,0,1,True,diabetes
O=C(O)CCCO,104.11,-0.157,2,2,True,diabetes
N=C(N)NCCN1CCCCCCC1.O=S(=O)(O)O,296.39,0.083,5,4,True,diabetes
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,426.56,3.958,1,3,True,diabetes
Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,366.43,4.989,2,6,True,diabetes
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,324.34,-0.798,3,8,True,diabetes
O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,318.61,2.071,4,3,True,diabetes
CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,367.51,4.689,0,3,True,diabetes
C[C@H]1CNCCc2ccc(Cl)cc21,195.69,2.589,1,1,True,diabetes
O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,416.47,3.091,2,3,True,diabetes
O=C([O-])O.[Na+],84.01,-4.108,1,2,True,diabetes
CC(=O)[O-].[Na+],82.03,-4.24,0,2,True,diabetes
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],258.07,-14.241,1,7,True,diabetes
O=C([O-])c1ccccc1.[Na+],144.1,-2.946,0,2,True,diabetes
CC(O)C(=O)[O-].[Na+],112.06,-4.879,1,3,True,diabetes
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,475.52,0.941,5,7,True,diabetes
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,349.41,0.318,3,5,True,diabetes
COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,344.41,2.223,4,5,True,diabetes
Cc1ncc(CO)c(CO)c1O,169.18,0.08,3,4,True,diabetes
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,281.44,4.985,1,1,True,diabetes
O=P([O-])(O)O.[Na+],119.98,-4.557,2,2,True,diabetes
O=C([O-])[O-].[Na+].[Na+],105.99,-8.439,0,3,True,diabetes
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,441.54,4.03,2,5,True,diabetes
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,430.54,2.717,2,6,True,diabetes
CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,251.71,2.904,1,2,True,diabetes
O=c1[nH]c2cc(Cl)ccc2o1,169.57,1.774,1,2,True,diabetes
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,384.43,2.602,1,7,True,diabetes
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,307.39,2.771,0,5,True,diabetes
CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,284.41,2.499,0,3,True,diabetes
NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,273.36,2.01,1,2,True,diabetes
C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.26,3.681,1,1,True,diabetes
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,206.28,3.073,1,1,True,diabetes
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,447.54,2.966,2,8,True,diabetes
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,253.74,2.209,5,2,True,diabetes
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,286.34,1.092,3,6,True,diabetes
NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,370.45,1.253,3,5,True,diabetes
C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,315.33,-1.24,4,5,True,diabetes
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,288.39,2.58,3,3,True,diabetes
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,298.43,3.637,1,2,True,diabetes
Oc1ccc(OCc2ccccc2)cc1,200.24,2.971,1,2,True,diabetes
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,312.45,3.883,1,2,True,diabetes
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,416.58,4.852,0,5,True,diabetes
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,302.46,4.269,1,2,True,diabetes
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,435.89,2.52,1,6,True,diabetes
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,303.36,1.868,0,5,True,diabetes
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,293.37,2.929,0,4,True,diabetes
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,307.29,2.229,1,7,True,diabetes
CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,245.37,3.442,0,2,True,diabetes
COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,447.89,4.281,2,4,True,diabetes
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,427.55,2.308,2,6,True,diabetes
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,270.37,3.817,1,2,True,diabetes
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,408.58,3.449,4,4,True,diabetes
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1.O=C(O)/C=C\C(=O)O,434.41,2.913,3,6,True,diabetes
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,318.5,4.595,1,2,True,diabetes
CN[C@@H](C)[C@H](O)c1ccccc1,165.24,1.328,2,2,True,diabetes
C1CNCCN1,86.14,-0.821,2,2,True,diabetes
Cc1cc(C2CCCCC2)n(O)c(=O)c1,207.27,2.442,1,2,True,diabetes
OB1OCc2cc(F)ccc21,151.93,0.043,1,2,True,diabetes
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],334.39,1.037,0,6,True,diabetes
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,279.86,4.738,0,1,True,diabetes
C[n+]1ccccc1C=NO,137.16,0.319,1,2,True,diabetes
C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,426.42,4.467,2,4,True,diabetes
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,315.42,1.158,2,4,True,diabetes
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,488.02,3.314,3,9,True,diabetes
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,407.32,2.016,1,4,True,diabetes
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,288.43,3.879,1,2,True,diabetes
Sc1ncnc2nc[nH]c12,152.18,0.642,2,4,True,diabetes
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,230.68,1.682,1,3,True,diabetes
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,418.45,2.971,1,8,True,diabetes
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.47,1.896,3,5,True,diabetes
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,255.23,-1.971,4,7,True,diabetes
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,225.21,-1.332,3,6,True,diabetes
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,242.23,-1.514,3,5,True,diabetes
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,324.45,0.612,2,6,True,diabetes
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,383.52,0.087,2,7,True,diabetes
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,339.37,-0.395,1,8,True,diabetes
